ÆÀ¸í,G,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%,ÆÀ¸í,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,ÆÀ¸í,AVG,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,ÆÀ¸í,ERA,G,W,L,SV,HLD,WPCT,IP,H,HR,BB,HBP,SO,R,ER,WHIP,ÆÀ¸í,ERA,CG,SHO,QS,BSV,TBF,NP,AVG,2B,3B,SAC,SF,IBB,WP,BK,ÆÀ¸í,G,SBA,SB,CS,SB%,OOB,PKO
KIA,133,79,2,3549,1451,151,0.984,7,62,43,41.0,KIA,0.267,133,5190,4426,643,1182,224,9,143,1853,610,82,54,KIA,0.267,549,22,79,693,118,0.419,0.354,0.773,132,0.263,0.263,KIA,4.51,133,67,61,27,24,0.523,1183,1198,119,496,120,773,637,593,1.43,KIA,4.51,5,9,49,0,5199,19717,0.268,213,22,77,39,13,48,1,KIA,133,181,127,54,70.2,38,10
LG,133,104,13,3493,1361,142,0.979,16,64,51,44.3,LG,0.259,133,5081,4432,588,1150,176,24,102,1680,554,73,40,LG,0.259,441,18,95,892,89,0.379,0.337,0.716,133,0.264,0.193,LG,4.31,133,59,70,35,64,0.457,1164,1235,116,543,64,783,637,557,1.53,LG,4.31,3,6,46,0,5180,20349,0.277,207,17,76,42,31,55,1,LG,133,117,69,48,59.0,56,7
SK,133,83,10,3559,1469,147,0.984,12,90,60,40.0,SK,0.272,133,5254,4499,655,1223,196,9,138,1851,626,105,35,SK,0.272,521,24,93,818,98,0.411,0.35700000000000004,0.768,132,0.271,0.159,SK,4.4,133,61,64,29,49,0.488,1186,1173,116,538,110,891,644,580,1.44,SK,4.4,3,6,39,0,5216,20469,0.263,208,13,79,25,18,57,8,SK,133,97,50,47,51.5,53,4
µÎ»ê,133,88,6,3533,1409,146,0.983,11,82,40,32.8,µÎ»ê,0.268,133,5109,4485,606,1200,202,19,89,1707,573,55,40,µÎ»ê,0.268,433,12,96,780,86,0.381,0.342,0.723,132,0.268,0.218,µÎ»ê,3.88,133,70,62,38,47,0.53,1177,1144,95,457,75,799,560,508,1.36,µÎ»ê,3.88,4,12,54,0,5056,19198,0.26,177,15,84,40,18,49,3,µÎ»ê,133,130,71,59,54.6,59,9
·Ôµ¥,133,87,11,3571,1520,134,0.983,9,89,45,33.6,·Ôµ¥,0.252,133,5075,4462,533,1125,195,21,88,1626,500,74,31,·Ôµ¥,0.252,416,15,92,853,99,0.364,0.327,0.691,132,0.248,0.146,·Ôµ¥,4.22,133,50,72,29,46,0.41,1190,1216,109,449,76,753,608,558,1.4,·Ôµ¥,4.22,4,8,49,0,5160,19578,0.272,220,13,105,53,41,43,3,·Ôµ¥,133,175,129,46,73.7,66,10
»ï¼º,133,88,7,3589,1424,112,0.983,13,86,66,43.4,»ï¼º,0.269,133,5170,4509,641,1215,225,9,132,1854,600,84,31,»ï¼º,0.269,460,22,86,704,122,0.411,0.34600000000000003,0.757,131,0.268,0.16,»ï¼º,3.76,133,73,52,42,74,0.584,1196,1092,118,505,85,994,564,500,1.33,»ï¼º,3.76,4,9,52,0,5138,20237,0.247,181,13,87,34,17,43,6,»ï¼º,133,82,50,32,61.0,50,14
ÇÑÈ­,133,95,8,3542,1397,115,0.981,11,96,40,29.4,ÇÑÈ­,0.268,133,5150,4519,632,1213,245,17,140,1912,605,88,33,ÇÑÈ­,0.268,456,14,54,923,107,0.423,0.34,0.763,133,0.262,0.248,ÇÑÈ­,5.21,133,53,74,37,36,0.417,1180,1290,170,455,92,699,750,683,1.48,ÇÑÈ­,5.21,3,0,48,0,5267,19697,0.282,215,12,95,44,18,47,2,ÇÑÈ­,133,140,82,58,58.6,50,7
Çö´ë,133,78,7,3561,1467,112,0.985,12,82,45,35.4,Çö´ë,0.275,133,5322,4480,692,1233,190,13,134,1851,653,111,38,Çö´ë,0.275,607,29,86,871,109,0.413,0.37,0.7829999999999999,133,0.28600000000000003,0.28,Çö´ë,4.06,133,75,53,36,32,0.586,1187,1193,123,440,59,842,590,535,1.38,Çö´ë,4.06,3,8,70,0,5135,20159,0.263,232,16,69,25,0,41,4,Çö´ë,133,145,100,45,69.0,67,6
