ÆÀ¸í,G,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%,ÆÀ¸í,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,ÆÀ¸í,AVG,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,ÆÀ¸í,ERA,G,W,L,SV,HLD,WPCT,IP,H,HR,BB,HBP,SO,R,ER,WHIP,ÆÀ¸í,ERA,CG,SHO,QS,BSV,TBF,NP,AVG,2B,3B,SAC,SF,IBB,WP,BK,ÆÀ¸í,G,SBA,SB,CS,SB%,OOB,PKO
KIA,133,88,7,3551,1498,122,0.983,7,107,49,31.4,KIA,0.256,133,5131,4348,553,1112,197,19,54,1509,518,132,47,KIA,0.256,544,18,60,790,100,0.34700000000000003,0.343,0.69,132,0.267,0.17800000000000002,KIA,3.9,133,62,65,27,33,0.488,1183,1161,69,452,68,822,564,513,1.36,KIA,3.9,11,15,74,18,5101,19344,0.262,229,23,112,38,13,56,6,KIA,133,183,132,51,72.1,51,8
LG,133,96,12,3606,1558,125,0.982,8,126,65,34.0,LG,0.261,133,5180,4539,544,1184,212,18,59,1609,512,80,50,LG,0.261,458,19,53,857,107,0.354,0.332,0.6859999999999999,132,0.253,0.197,LG,4.02,133,57,72,35,64,0.442,1202,1235,65,422,71,735,580,537,1.38,LG,4.02,1,11,48,10,5188,19186,0.272,203,35,116,41,23,57,6,LG,133,197,140,57,71.1,61,6
SK,133,63,9,3544,1414,143,0.987,6,95,54,36.2,SK,0.258,133,4996,4347,564,1120,197,15,108,1671,523,118,28,SK,0.258,445,19,58,864,85,0.384,0.333,0.7170000000000001,131,0.256,0.197,SK,3.82,133,71,59,40,69,0.546,1181,1114,90,457,70,814,528,502,1.33,SK,3.82,0,10,54,15,5007,19078,0.256,201,19,92,32,26,35,7,SK,133,179,104,75,58.1,57,4
³Ø¼¾,133,78,12,3562,1510,145,0.985,7,170,54,24.1,³Ø¼¾,0.243,133,5021,4338,549,1056,189,28,102,1607,509,92,43,³Ø¼¾,0.243,476,17,72,892,79,0.37,0.325,0.695,132,0.261,0.154,³Ø¼¾,3.83,133,61,69,36,34,0.469,1187,1131,80,535,74,853,551,505,1.4,³Ø¼¾,3.83,3,6,64,11,5116,19743,0.259,202,18,104,43,9,62,0,³Ø¼¾,133,251,179,72,71.3,53,16
µÎ»ê,133,78,11,3580,1472,124,0.985,12,101,68,40.2,µÎ»ê,0.26,133,4938,4379,524,1139,172,26,59,1540,490,102,40,µÎ»ê,0.26,362,12,54,659,129,0.35200000000000004,0.322,0.674,132,0.28600000000000003,0.201,µÎ»ê,3.58,133,68,62,38,47,0.523,1193,1053,66,491,57,802,519,475,1.29,µÎ»ê,3.58,9,12,80,14,5012,19215,0.243,198,23,99,34,17,57,4,µÎ»ê,133,167,116,51,69.5,62,10
·Ôµ¥,133,83,8,3571,1469,119,0.984,4,109,61,35.9,·Ôµ¥,0.263,133,5043,4481,509,1179,202,16,73,1632,479,107,26,·Ôµ¥,0.263,375,19,54,890,91,0.364,0.326,0.69,133,0.261,0.194,·Ôµ¥,3.48,133,65,62,39,63,0.512,1190,1145,74,469,53,825,518,460,1.36,·Ôµ¥,3.48,3,9,57,15,5070,19536,0.259,162,7,96,30,20,65,1,·Ôµ¥,133,172,119,53,69.2,46,7
»ï¼º,133,67,13,3563,1337,105,0.987,7,122,49,28.7,»ï¼º,0.272,133,5161,4436,628,1205,200,26,89,1724,585,91,47,»ï¼º,0.272,500,19,86,813,91,0.389,0.353,0.742,132,0.273,0.16899999999999998,»ï¼º,3.39,133,80,51,39,71,0.611,1187,1085,65,384,37,885,473,448,1.24,»ï¼º,3.39,3,13,67,5,4941,19074,0.247,196,21,82,43,14,46,5,»ï¼º,133,173,125,48,72.3,63,8
ÇÑÈ­,133,73,3,3517,1428,104,0.985,9,165,60,26.7,ÇÑÈ­,0.249,133,5057,4331,509,1077,208,12,71,1522,479,100,27,ÇÑÈ­,0.249,538,17,61,907,102,0.35100000000000003,0.338,0.6890000000000001,133,0.253,0.219,ÇÑÈ­,4.55,133,53,77,29,54,0.408,1172,1148,106,488,68,936,647,593,1.4,ÇÑÈ­,4.55,3,6,60,12,5092,19601,0.263,186,14,121,47,18,82,3,ÇÑÈ­,133,160,107,53,66.9,50,16
