¼øÀ§,ÆÀ¸í,AVG,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
3,KIA,0.26899999999999996,454,32,91,914,107,0.402,0.344,0.746,133,0.268,0.25
4,LG,0.261,412,29,86,951,91,0.385,0.332,0.7170000000000001,133,0.258,0.17800000000000002
2,SK,0.27,385,15,100,815,94,0.433,0.33899999999999997,0.772,133,0.271,0.218
6,µÎ»ê,0.261,434,17,58,794,107,0.396,0.331,0.727,133,0.255,0.266
8,·Ôµ¥,0.245,324,14,78,978,75,0.355,0.305,0.66,132,0.22399999999999998,0.131
1,»ï¼º,0.284,469,26,97,804,116,0.47200000000000003,0.36,0.8320000000000001,133,0.278,0.165
7,ÇÑÈ­,0.256,446,22,49,1064,106,0.42,0.32799999999999996,0.748,133,0.251,0.18899999999999997
5,Çö´ë,0.261,464,26,99,945,82,0.43200000000000005,0.342,0.774,133,0.27,0.209
