¼øÀ§,ÆÀ¸í,AVG,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
6,KIA,0.257,428,7,55,630,117,0.364,0.33,0.6940000000000001,126,0.242,0.156
3,LG,0.268,431,24,48,704,107,0.374,0.33799999999999997,0.7120000000000001,126,0.262,0.266
4,SK,0.264,442,22,76,750,86,0.40299999999999997,0.341,0.7440000000000001,125,0.28300000000000003,0.223
5,µÎ»ê,0.263,449,21,88,748,102,0.38299999999999995,0.34299999999999997,0.726,126,0.26899999999999996,0.13699999999999998
2,·Ôµ¥,0.27,405,34,73,763,87,0.377,0.34,0.7170000000000001,126,0.282,0.262
8,»ï¼º,0.254,511,28,63,678,93,0.365,0.341,0.706,125,0.23800000000000002,0.273
7,ÇÑÈ­,0.254,506,17,56,705,128,0.376,0.342,0.718,124,0.271,0.21600000000000003
1,Çö´ë,0.271,443,38,60,653,111,0.384,0.34600000000000003,0.73,126,0.26899999999999996,0.3
