¼øÀ§,ÆÀ¸í,AVG,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
3,KIA,0.255,390,20,55,650,90,0.35600000000000004,0.325,0.6809999999999999,126,0.247,0.259
8,LG,0.24600000000000002,330,19,52,813,86,0.354,0.306,0.66,125,0.23199999999999998,0.20800000000000002
5,SK,0.254,424,19,63,859,84,0.375,0.32899999999999996,0.7040000000000001,126,0.24600000000000002,0.254
2,µÎ»ê,0.258,368,14,83,635,102,0.34700000000000003,0.32799999999999996,0.675,126,0.258,0.17600000000000002
7,·Ôµ¥,0.25,418,17,65,815,84,0.35700000000000004,0.327,0.684,125,0.268,0.184
4,»ï¼º,0.255,477,14,79,689,107,0.36,0.341,0.701,126,0.254,0.24600000000000002
6,ÇÑÈ­,0.253,442,13,59,800,120,0.38,0.331,0.711,123,0.24,0.195
1,Çö´ë,0.27,444,17,77,628,108,0.384,0.35,0.7340000000000001,126,0.272,0.207
