¼øÀ§,ÆÀ¸í,AVG,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
6,KIA,0.256,544,18,60,790,100,0.34700000000000003,0.34299999999999997,0.69,132,0.267,0.17800000000000002
3,LG,0.261,458,19,53,857,107,0.354,0.332,0.6859999999999999,132,0.253,0.19699999999999998
5,SK,0.258,445,19,58,864,85,0.384,0.33299999999999996,0.7170000000000001,131,0.256,0.19699999999999998
8,³Ø¼¾,0.243,476,17,72,892,79,0.37,0.325,0.695,132,0.261,0.154
4,µÎ»ê,0.26,362,12,54,659,129,0.35200000000000004,0.322,0.674,132,0.28600000000000003,0.201
2,·Ôµ¥,0.263,375,19,54,890,91,0.364,0.326,0.69,133,0.261,0.19399999999999998
1,»ï¼º,0.272,500,19,86,813,91,0.389,0.353,0.742,132,0.273,0.16899999999999998
7,ÇÑÈ­,0.249,538,17,61,907,102,0.35100000000000003,0.33799999999999997,0.6890000000000001,133,0.253,0.21899999999999997
